4122376	2	2
4129850	2	4
4133733	1	3
4137774	1	4
4146976	1	2
4147153	1	2
4160250	2	1
4182546	1	2
4189851	1	4
4203211	2	3
4207003	1	1
4221758	2	5
4225345	1	6
4229724	1	2
4239028	1	5
4248801	1	1
4258414	1	3
4259034	2	6
4289867	2	2
4296645	1	5
4298876	2	5
4301055	1	2
4339271	1	1
4346881	1	2
4351915	2	6
4358704	1	1
4361647	2	5
4364380	2	1
4365357	1	4
4392684	1	5
4394049	2	2
4398068	0	1
4421424	1	3
4422579	1	5
4425233	1	2
4426348	2	4
4429465	2	4
4445448	1	4
4473778	1	3
4479296	1	4
4486893	1	3
4487320	1	6
4491707	2	5
4494681	2	3
4502800	1	2
4510056	0	1
4523272	1	5
4523513	1	4
4524318	2	3
4529447	1	4
4539752	2	5
4565444	1	3
4574266	1	6
4576984	1	4
4578949	1	2
4586154	1	4
4606607	2	4
4622893	1	3
4623112	1	3
4624249	2	3
4639301	2	3
4644635	2	3
4645704	2	5
4645973	2	4
4647394	1	3
4648881	2	4
4690758	2	5
4690970	1	3
4694005	1	3
4717443	2	2
4729515	1	5
4742402	1	3
4744229	1	6
4754016	1	4
4768772	1	3
4777009	2	4
4778087	1	3
4780643	2	3
4795962	1	4
4799290	1	3
4814585	1	3
4817702	1	2
4829479	2	6
4832270	2	3
4859391	2	5
4869355	2	2
4870899	2	4
4873656	0	6
4874323	1	6
4876946	2	6
4879324	1	2
4888268	1	1
4893876	2	5
4895955	2	4
4896075	2	2
4924470	2	3
4924928	1	4
4932305	1	3
4951008	1	1
4951396	1	3
4975481	2	3
4992637	2	3
4993075	1	3
4998467	2	2
5013034	1	3
5013732	2	4
5014364	1	5
5015604	1	2
5021113	1	5
5035495	2	3
5042159	2	4
5044771	1	2
5061012	2	2
5073586	2	4
5076987	2	6
5078173	2	4
5082117	2	2
5085668	2	2
5089562	1	6
5094293	2	3
5098627	1	2
5112856	2	1
5117975	2	1
5120922	1	6
5132583	2	2
5137222	2	2
5148245	2	2
5157119	2	3
5161657	1	2
5179204	1	3
5189438	1	2
5192804	1	1
5204766	2	4
5219937	1	3
5235627	2	1
5269299	2	5
5276025	1	5
5306203	2	5
5310304	2	3
5316153	2	4
5325757	1	4
5332731	2	1
5352882	2	2
5359164	2	4
5373011	1	3
5385287	1	5
5386293	2	1
5390195	2	3
5395607	0	1
5402696	1	5
5411577	2	2
5422244	1	1
5444261	1	3
5456071	1	4
5461630	2	4
5470868	1	6
5470947	2	2
5472730	0	1
5495623	2	1
5506270	1	3
5507187	1	5
5523760	1	5
5554330	1	3
5564384	2	4
5574283	2	3
5576260	2	2
5589478	2	3
5601469	2	2
5618663	1	6
5619649	2	5
5639835	1	3
5641891	1	2
5651968	2	3
5657415	2	1
5665101	1	3
5680139	1	3
5683108	2	3
5689617	0	1
5689936	0	1
5704392	1	4
5708704	1	3
5714357	2	3
5716845	1	4
5717612	1	3
5717676	2	2
5725799	2	3
5728382	1	3
5731882	1	4
5740909	1	3
5743173	2	5
5743508	2	4
5757651	1	3
5766528	1	3
5773331	1	3
5776142	2	4
5785208	1	5
5789556	1	4
5790568	1	5
5794342	1	4
5812709	2	2
5816025	1	2
5824017	1	3
5829898	1	3
5849480	1	5
5849622	1	3
5853427	1	1
5880738	1	4
5882282	1	3
5886765	1	2
5889460	1	3
5894874	1	5
5911214	1	2
5914008	1	2
5920950	1	6
5925043	2	3
5928707	1	5
5933983	1	3
5946438	2	4
5966898	1	3
5976769	0	3
5988587	1	4
6001160	2	4
6003003	1	6
6027277	2	2
6029052	2	4
6031493	1	3
6037458	1	3
6053158	2	2
6058387	2	2
6073254	1	4
6073827	1	1
6079420	1	2
6095065	1	3
6103433	1	3
6119281	2	2
6125369	2	2
6131812	1	5
6136019	2	2
6163673	1	2
6166236	1	3
6174983	1	2
6180006	1	3
6212206	1	4
6219715	2	3
6228193	1	2
6231687	1	2
6248284	2	1
6255449	1	2
6259045	1	5
6260969	2	2
6266409	1	6
6267537	1	2
6290397	2	4
6294916	1	2
6296993	1	4
6331923	2	5
6352486	2	2
6361618	1	5
6365051	2	6
6377903	2	4
6378695	1	3
6390197	1	3
6399627	2	4
6404740	1	2
6405061	1	1
6414434	1	2
6415164	2	3
6423977	1	6
6431937	2	2
6444018	1	6
6473377	1	2
6493214	2	4
6518927	1	6
6522506	1	5
6541081	1	3
6542716	1	3
6544701	2	1
6576353	2	2
6626851	0	1
6635225	1	4
6663637	2	3
6666670	1	2
6718286	1	1
6724367	1	5
6726072	1	1
6743903	2	2
6752384	1	4
6761874	0	1
6766961	1	2
6791274	1	2
6838674	2	5
6846110	2	5
6853890	1	1
6873504	2	2
6927944	2	5
6931520	2	3
6936543	1	4
6952379	2	3
6977735	1	3
6987789	1	4
6990343	1	2
6998819	1	2
7028377	2	5
7032461	1	5
7035038	1	4
7037982	2	4
7040279	2	1
7041987	1	4
7044016	2	3
7053893	2	3
7065928	2	3
7067589	1	4
7072283	1	3
7072757	2	4
7080735	1	5
7080762	1	3
7082894	1	3
7104592	1	3
7109083	2	3
7112378	1	4
7115284	2	3
7119438	2	5
7139956	2	3
7148163	1	3
7158728	1	3
7168678	1	3
7170186	1	4
7170853	2	3
7174011	1	2
7175875	2	1
7189348	2	4
7191424	2	4
7208810	1	3
7211806	1	3
7235335	2	6
7311335	1	3
7319930	2	5
7332720	2	6
7338223	1	3
7338991	2	4
7368458	1	5
7373607	2	3
7380076	1	3
7380827	1	4
7392336	1	3
7404048	2	3
7420517	2	4
7436356	2	4
7437469	2	3
7451997	2	6
7471257	1	3
7474470	1	3
7490601	1	5
7532462	1	5
7539325	2	3
7547437	1	6
7558168	0	1
7580666	1	4
7581367	0	1
7582939	1	5
7586487	1	3
7588979	1	4
7589334	1	2
7591360	2	4
7595802	1	3
7601016	1	5
7613365	2	5
7621156	2	3
7665955	2	5
7669379	1	3
7678273	1	2
7681907	2	5
7684407	1	3
7686339	1	4
7692455	1	3
7702203	2	3
7713812	0	3
7721878	1	2
7723583	2	3
7725311	2	5
7728485	1	2
7732367	1	1
7735589	2	5
7736757	1	2
7748480	2	3
7754060	1	1
7754253	1	4
7771159	1	1
7792047	1	5
7792282	1	3
7823836	2	5
7826276	2	2
7830856	2	3
7846197	1	4
7858053	2	4
7864307	1	4
7864322	1	5
7869136	2	1
7887177	1	2
7891315	2	3
7893287	1	5
7893818	1	5
7895910	2	5
7932242	2	1
7934220	1	2
7935431	2	3
7936734	1	5
7967720	1	2
7991590	2	4
7996067	1	2
8001025	2	4
8070176	1	3
8073933	2	4
8109405	2	2
8111723	2	5
8120616	1	4
8144926	2	1
8151660	2	4
8172645	1	2
8173682	1	4
8178317	2	2
8182829	2	3
8191485	1	3
8253206	1	5
8265632	1	5
8292970	1	6
8302458	1	4
8318219	1	1
8341396	1	5
8349999	1	4
8352002	2	1
8365817	1	6
8369130	1	5
8370760	2	5
8370917	2	6
8373991	2	4
8377539	2	3
8394377	2	6
8406145	1	4
8409016	1	1
8415688	2	5
8420029	1	4
8421486	2	5
8436745	1	2
8475114	1	2
8478464	1	4
8485338	1	2
8507934	1	3
8518528	2	1
8527258	1	6
8536459	1	2
8550173	2	6
8552744	1	5
8564031	2	3
8595341	2	3
8602854	2	5
8604617	2	2
8635789	1	2
8650100	2	2
8683178	1	2
8686181	2	2
8692546	1	1
8710604	2	4
8715093	1	5
8727888	1	1
8731465	1	5
8768075	2	4
8787287	2	3
8819988	1	4
8829561	1	3
8830863	1	2
8831937	2	5
8853633	0	1
8862072	2	4
8870100	1	1
8877381	2	2
8879521	1	4
8888397	1	6
8949964	1	4
8974051	1	6
8979375	1	5
8986837	1	3
8991206	2	2
8991540	0	1
9001413	2	4
9010896	2	2
9023173	2	3
9034008	2	1
9049172	1	2
9078577	1	2
9079040	1	4
9088428	1	3
9132553	2	2
9154539	1	4
9156697	1	3
9175925	2	2
9176074	2	3
9184369	2	4
9219284	1	1
9249026	1	3
9277050	1	4
9277087	2	5
9281967	1	2
9322075	2	4
9328175	1	3
9332141	2	3
9334942	1	3
9358922	1	3
9365834	1	3
9369520	2	4
9371435	1	3
9378045	2	6
9380241	2	3
9436611	2	4
9447279	2	3
9449852	2	4
9450986	1	3
9452374	2	6
9459266	1	3
9478002	1	2
9483822	1	4
9491933	2	4
9512175	1	3
9520799	2	4
9543777	2	3
9582177	1	1
9591858	1	3
9602900	1	4
9607185	1	3
9628098	2	4
9657654	2	4
9681659	1	4
9696050	2	1
9704079	1	3
9761157	1	4
9789596	2	3
9792527	2	1
9820553	1	3
9823715	2	4
9843947	1	3
9849338	1	3
9880792	2	6
9881457	2	5
9919662	1	5
9950507	2	6
10020969	2	3
10021350	2	3
10023495	2	4
10062443	2	4
10069750	2	2
10077369	1	2
10117279	1	6
10165743	1	3
10182134	1	3
10186234	1	4
10193826	2	5
10198712	1	3
10210189	1	4
10211681	0	1
10215900	1	1
10229010	1	3
10240754	2	4
10269758	2	6
10296874	1	3
10325662	2	3
10335633	2	3
10361144	1	6
10372028	1	2
10376270	2	4
10390675	1	4
10423297	1	3
10426486	2	5
10428989	2	3
10430972	2	3
10431946	1	3
10459825	1	3
10465017	2	4
10483948	1	3
10505626	1	3
10508343	1	3
10543528	1	4
10573354	2	3
10585147	1	2
10600769	1	2
10628523	1	2
10645263	1	3
10698696	2	5
10703856	2	5
10707403	1	3
10714493	1	3
10716068	1	4
10719031	1	5
10730878	2	6
10791195	2	2
10829440	2	3
10830542	2	2
10841921	1	6
10844354	2	1
10854256	1	5
10854298	1	5
10872466	2	2
10878574	1	3
10878894	1	3
10882116	1	5
10887037	1	4
10899432	1	3
10904745	1	2
10905320	1	2
10911574	2	2
10912330	2	3
10927862	1	2
10929250	1	4
10959811	1	2
10963590	1	2
11006848	2	5
11017763	1	3
11044732	2	3
11066412	2	2
11070732	1	3
11073018	2	2
11085852	1	4
11087290	2	3
11106584	1	1
11114886	2	2
11127573	1	3
11142663	2	3
11172101	2	2
11203239	2	3
11213685	2	3
11257358	1	2
11294585	2	5
11305230	1	1
11312019	1	5
11321958	2	3
11331810	2	2
11334816	1	4
11362860	2	5
11387882	2	3
11388880	1	1
11419043	2	2
11446462	1	1
11459954	2	1
11467663	1	3
11483065	2	1
11502976	2	3
11526431	2	6
11546127	2	1
11569728	1	2
11586928	1	3
11593894	2	6
11625937	1	4
11637511	2	2
11703833	0	1
11716487	2	2
11723355	2	4
11739272	2	6
11742867	1	2
11780716	1	2
11795255	1	3
11796963	2	2
11822509	1	2
11841974	2	4
11843136	1	6
11846474	1	3
11857905	1	3
11877882	1	2
11894495	2	2
11928453	2	4
11945327	1	4
11956611	2	3
11971874	2	5
11996462	2	2
12022673	1	3
12100816	1	5
12112086	1	2
12123735	1	5
12127128	2	3
12140292	1	6
12239388	1	2
12260066	1	2
12275624	1	6
12335028	1	3
12351716	2	1
12354179	1	2
12378413	1	4
12381406	2	2
12413258	2	3
12416630	1	5
12423078	1	2
12441589	1	5
12451603	2	4
12488019	1	5
12543255	2	6
12575639	2	4
12584354	1	4
12597579	1	4
12600301	2	4
12643387	2	5
12644295	2	2
12660965	2	3
12662536	1	5
12676827	2	2
12699248	1	3
12712985	2	3
12733413	1	1
12759260	2	5
12763923	1	2
12772120	2	5
12775052	2	2
12777066	1	5
12792487	1	3
12814173	1	4
12820414	1	6
12826162	1	3
12836097	1	2
12849253	1	3
12873460	1	2
12883809	1	4
12893509	1	1
12951724	1	1
12994330	2	4
13016762	1	2
13042696	1	3
13064272	1	4
13073600	1	4
13080182	1	4
13095046	1	2
13123189	1	1
13142195	2	6
13163325	1	3
13173159	1	5
13215572	2	2
13218025	2	3
13219095	1	4
13222202	2	1
13222362	2	1
13245710	1	5
13276060	1	3
13317334	2	6
13339942	1	5
13378649	2	4
13401557	1	4
13405519	1	6
13408142	1	3
13423695	2	1
13427034	2	1
13509109	2	4
13562156	1	2
13580472	2	2
13596602	1	3
13620339	2	3
13624979	2	3
13629787	1	5
13662490	1	3
13693152	2	6
13705220	1	2
13711559	1	5
13720688	2	2
13783994	1	3
13793691	2	4
13794037	1	3
13811125	2	4
13826525	1	5
13827373	1	3
13848966	1	4
13856489	1	3
13876572	1	3
13903553	2	4
13908095	1	4
13922352	1	3
13923332	1	3
14015272	2	4
14017396	2	3
14020430	2	4
14064130	1	3
14078744	1	3
14083741	1	5
14088180	1	5
14118952	1	3
14127464	1	4
14133237	1	4
14133601	1	4
14133602	2	5
14147126	1	4
14149622	2	5
14152297	1	5
14155823	2	5
14169996	1	3
14173757	2	3
14185793	2	3
14196338	2	5
14202535	2	4
14206756	1	5
14224463	0	1
14229969	2	4
14295308	2	3
14307341	2	5
14309466	1	4
14327284	1	1
14334219	2	3
14349969	2	3
14351139	1	3
14394870	2	3
14411321	2	2
14418610	2	3
14430602	1	2
14443955	1	5
14455707	1	5
14459767	1	3
14498371	1	4
14509873	2	1
14525428	2	3
14625302	2	4
14666040	1	6
14669249	2	3
14725070	2	3
14728034	1	5
14807986	2	4
14839768	2	2
14863278	1	3
14897646	2	3
14898683	2	5
14899792	1	4
14906228	1	4
14908574	2	3
14909489	2	3
14919109	2	3
14926503	1	3
14930958	2	4
14954540	1	3
14988427	1	2
15009058	1	3
15087105	1	4
15089062	2	2
15139343	1	2
15178842	2	4
15183025	1	5
15208884	2	3
15250813	2	3
15257328	1	4
15324375	1	2
15339471	2	3
15345028	2	3
15362869	1	3
15367579	1	1
15371017	1	4
15375442	1	2
15386072	1	2
15388266	1	3
15399492	2	3
15405242	1	2
15430626	1	3
15432566	1	4
15436787	1	3
15459755	1	3
15470696	1	3
15508145	1	2
15515817	2	1
15525243	1	3
15532545	1	5
15538423	2	6
15561211	2	6
15583691	1	5
15600950	1	4
15616649	2	2
15706570	2	2
15711033	1	2
15718807	1	3
15728266	2	6
15733546	1	5
15792169	1	3
15814391	1	2
15821296	2	1
15828047	1	2
15871447	2	4
15907248	1	3
15945712	2	1
15966411	1	6
15973110	2	2
15992531	1	4
15996365	1	3
16030386	2	2
16042569	1	4
16048792	2	3
16056379	1	3
16074421	1	2
16091258	1	3
16106023	2	3
16135084	1	6
16135131	2	1
16138173	2	3
16152952	1	2
16158301	1	4
16179944	2	4
16267536	1	4
16283684	2	3
16303784	2	3
16326194	1	4
16330754	1	3
16337241	1	2
16348084	1	2
16356141	1	5
16376613	1	5
16378801	1	2
16409315	2	4
16426394	2	3
16443139	1	3
16443547	1	3
16483480	1	3
16495423	1	5
16540906	2	5
16549432	1	2
16549528	2	4
16573855	1	3
16608821	1	4
16628414	2	2
16634250	1	3
16646090	1	3
16650690	1	3
16691682	1	4
16698863	1	2
16728431	2	3
16760664	2	5
16770982	1	3
16790251	1	3
16800647	2	4
16819963	2	1
16848211	2	4
16864427	2	3
16864686	1	2
16946588	1	5
16955609	2	4
17071079	1	3
17076662	2	3
17080203	2	2
17090816	0	4
17136111	1	2
17160644	1	2
17193041	2	4
17202123	2	3
17204367	2	1
17219925	1	2
17249460	1	3
17326533	2	3
17343106	2	4
17344638	1	4
17361445	2	3
17371295	1	2
17459324	1	2
17529487	1	2
17542627	2	2
17648395	2	4
17806802	1	4
17815013	1	5
17836431	2	3
17951055	1	3
18003282	2	2
18073478	1	4
18100228	1	2
18244619	1	2
18290074	2	5
18301247	1	2
18340525	1	2
18343535	1	3
18414750	2	1
18415605	1	6
18451825	2	5
18493854	2	2
18617639	2	2
18678719	0	1
18711027	1	3
18732399	2	5
18820762	1	5
18959999	2	4
18966642	1	2
18967092	1	4
19028259	1	3
19029165	1	5
19040053	1	6
19138439	1	5
19262804	1	4
19274596	2	3
19321868	2	2
19328106	1	4
19398793	1	1
19407850	1	2
19445997	1	6
19463245	2	3
19518005	1	6
19608506	2	4
19733034	2	4
19735271	1	5
19740343	2	3
19767801	1	6
19804560	2	4
19811979	1	6
19822648	1	3
19839617	2	3
19864873	2	3
19873236	1	3
19896346	1	3
19947532	2	3
20264017	2	2
20268883	1	3
20281430	1	4
20328145	1	4
20339457	2	3
20361867	1	1
20365672	2	3
20422234	1	4
20467023	2	3
20528720	1	5
20533247	1	3
20557457	2	5
20697239	2	6
20741576	2	3
20806317	2	3
20811305	1	3
20860672	1	4
20877485	2	5
20914425	2	6
20971786	1	3
21002481	2	2
21025618	2	3
21057797	2	4
21081020	2	5
21127516	1	3
21259448	1	1
21280855	1	3
21329208	2	4
21382053	2	5
21390558	2	4
21418682	1	4
21478426	2	3
21489462	1	4
21496961	2	5
21497486	1	3
21544047	2	3
21560391	1	4
21595337	2	6
21606365	1	5
21611069	1	3
21628045	2	2
21703717	2	2
21751913	2	2
21820857	2	5
21828901	2	3
21882916	1	4
21918858	2	2
21931146	2	3
21972771	1	3
22008201	1	4
22026783	1	4
22027656	1	3
22048887	1	3
22065786	2	3
22081210	2	3
22176114	1	3
22184851	1	3
22279878	1	4
22293570	1	5
22311952	2	2
22321487	1	5
22349530	1	2
22361440	1	2
22397149	2	3
22428039	1	6
22428565	2	3
22465914	1	2
22489661	2	3
22558375	2	4
22564689	0	1
22576540	2	3
22609151	1	2
22634906	1	3
22644351	1	2
22737927	1	3
22738928	0	1
22759596	1	4
22770437	2	3
22774121	1	2
22785522	1	3
22813063	1	4
22817260	1	2
22828486	2	4
22869237	1	2
22984728	1	3
23020621	2	2
23031289	1	3
23096028	1	2
23138560	2	3
23197058	2	4
23211568	1	2
23226078	2	3
23356967	2	4
23381312	1	3
23418850	1	3
23444359	2	1
23459935	1	2
23461437	1	3
23511102	1	3
23524882	2	3
23549599	2	4
23564373	1	5
23572814	1	3
23575329	1	5
23612951	1	3
23617016	2	2
23653127	2	1
23671978	2	3
23676204	1	4
23715081	2	3
23853061	2	2
23904015	1	4
